filename,emotion,category,rationale,emotion_encoded
carmen-herrera_red-with-white-triangle-1961.jpg,disgust,MIN,"underwhelming emotion art ITS MIRROR EFFECT serenity, calmness and color of the design The white triangle and red square evoke security, not disgust, in my opinion. it is the most plain with a solid background and 1 triangle brightness, luminosity and color",1
carmen-herrera_red-with-white-triangle-1961.jpg,disgust,MAX,feel very dark The white triangle is revolting against the red background. The red background might be disgusted to have its purity torn apart by the white triangle.,1
carmen-herrera_red-with-white-triangle-1961.jpg,happiness,MIN,The Taz the least amount of activity going on DARK DISGUST COLOR The red reminds me of violence. SIMPLY A SHAPE The image is stark and dull and doesn't convey much emotion The stark white triangle is in conflict with the red background. too much bright colors in this art LOW FADE COLOR an angry color and a bland shape,3
carmen-herrera_red-with-white-triangle-1961.jpg,happiness,MAX,"beautiful and attractive design and color brightness,color and design reminds of a tree colorful art make me happy some sort of serenity in appearance and color feel very dark The white triangle shooting upward reminds me of someone who is happy. brightness,color and design bright colors and pretty contrast",3
leon-berkowitz_source-7-1976.jpg,disgust,MIN,"looks very calm This is so peaceful, a blending of colors. The colors are pleasing and the shape isn't disgusting or gross so I find it to be neutral. LOW FADE COLOR Very soft looking pastels Light and warm colors that resemble a sunset. Has a colro pattern of a sunset The blurred shapes blend into each other to create a harmonious image.",1
leon-berkowitz_source-7-1976.jpg,disgust,MAX,The vaguness and muddiness is somewhat disgusting. reminds me of a disgusting  ball of fur that I accidentally swallowed once COMBINATION OF MULTI COLORS MAKE MORE EVOKES,1
enrico-baj_la-madmoiselle-du-jamaica-1954.jpg,disgust,MIN,Appears powerful and that I has a lot of energy.,1
enrico-baj_la-madmoiselle-du-jamaica-1954.jpg,disgust,MAX,"looks like complex and out of control tangled wires gorgeous creative design The big swirling gray shape seems to embody disgust. The top of the vase is a crazy mess of lines. the chaos swirling LOT OF MEANINGS looks like a black cloud ready to burst in disgust. HAVE SOME UGLY FIGURES gives me the feeling is terribly wrong CLASSICAL ART HAVE DISGUST FIGURE The lack of color makes the artist appear like a novice. The blackness is scary barbed, sullen, dirty This seems like a wooden tornado with spikes. The colors and brushstrokes create a sense of unease",1
enrico-baj_la-madmoiselle-du-jamaica-1954.jpg,fear,MIN,"The orange color and sort of humanoid shape are reminiscent of a Halloween scarecrow, which is mildly scary but not truly fear-inducing. The colors and composition are bright",2
enrico-baj_la-madmoiselle-du-jamaica-1954.jpg,fear,MAX,The screaming willow like branches are twisted in torment. Looks like a dark spirit is engulfing the light. DARK BLACK CIRCLE MAKE ME FEAR He looks like a monster that will take you to hell once you are dead. merge of black color disgust me most like a specter attacking you demonic evil satanic dull color are used and image invokes fear Dark image you would see in a nightmare.,2
luis-feito_n-mero-363-1962.jpg,disgust,MIN,a can-can dancer sexily kicks up a leg on stage primary yellow color,1
luis-feito_n-mero-363-1962.jpg,disgust,MAX,"red blood and black, as well too bright yellow background This image gives off dark feelings looks like blood on a brooding dark surface The red is reminiscent of blood. The black, red and yellow elements seem to be clashing with each other in disgust. feel very dark the stain looks like blood fear someone in danger It's like something was just left splattered. Thered spot seems to be infecting the rest of the painting, which is reeling in disgust.",1
luis-feito_n-mero-363-1962.jpg,fear,MIN,BRIGHT COLOR MAKE ME LEAST FEAR,2
luis-feito_n-mero-363-1962.jpg,fear,MAX,"Color contrast is intense and painful blood red and black show violence Looks like an abstract shot dead body. merge of black color disgust me most Looks like the black blob is being raped by the angry red circle. shapes that are jagged and animalistic. Even the shade of yellow is menacing paint little collapse image seems like an injury, fallen person The red on the black figure looks like blood pulsing out from a wound. The image resembles a figuere similar to a witch. It creates a deep feeling of fear. The bright yellow background shocks the viewer and creates a feeling of unease",2
martin-disler_untitled-1982.jpg,disgust,MAX,"appearance invokes the feeling of disgust BLACK  AND DARK SHADOW strokes applied in fit of disgust and rage seem very angry BLACK  HAVE MORE FIGURES looks like disgust and anger i see death and malice BLACK  AND DARK SHADOW it kind of looks like a person crawling out of their skin it looks barbaric black and red, like blood it's too smeared The shapes reminds me of a soldier holding a gun with blood all over the upper torso The black and white images, though abstract, are jarring and suggest sexual violence. angry man swinging something colorful expressive art",1
martin-disler_untitled-1982.jpg,fear,MIN,"It created less impact of fear The orange ring reminds me ofthe ring around a planet, suggesting peace but not fear.",2
martin-disler_untitled-1982.jpg,fear,MAX,feels someone in blood river The red slashes look like wounds in a dying body. it looks like a scary disorganized mess with the red and black The brushstrokes evoke a sense of panic Dark reds / greens / blacks with droopy ghost like appearance and what looks like to be an axe. BLACK COLOR INDICATED ME FEAR looks vaguely like one of the 4 horsemen SOME FIGURES ARE THERE uses alot of black strokes BLACK LINES HAVE MORE FIGURES the shapes are like spikes and hammers aimed at a bleeding head The random brush strokes convey a sense of panic,2
max-weber_slide-lecture-at-the-metropolitan-museum.jpg,disgust,MIN,"some sort of serenity in the picture some sort of serenity in the picture bright color so better feel This one is surreal, like a Dali dream--near the upper left someone is sleeping in a bed and the dream is radiating out from that point. Not disgusting, just imaginative. confused but not mad All those beams and rays remind me of mystics getting inspiration. some sort of serenity in the picture gentle colors and floral shapes a mess just confusing some sort of serenity in the picture some sort of serenity in the picture",1
max-weber_slide-lecture-at-the-metropolitan-museum.jpg,disgust,MAX,"blowing polluted air at you I see a bunch of explosions happening. The patterns evoke smoke in an industrial landscape, feel like choking looks like millets developing in growing molds I see all sorts of beams and rays attackingother objects as if in disgust.",1
max-weber_slide-lecture-at-the-metropolitan-museum.jpg,fear,MIN,"colourful, nice shapes COLOR FULL IMAGE HAS LESS FEAR Image 1 is the least scary. The painting appears to be surreal. The top left looks like a small bedroom with a window and outside of that there are clouds and a bust of sunlight, which does not evoke fear at all. Darkness evokes fear, and this painting shows a lot of light and sun. beautiful colours and shapes some sort of serenity in the picture The colors are calming drive in theater some sort of serenity in the picture",2
max-weber_slide-lecture-at-the-metropolitan-museum.jpg,fear,MAX,artistic expression design,2
afro_cronaca-autobiographia-1953.jpg,disgust,MIN,it looks a man sitting the figures are a mother and her child sitting across a table,1
afro_cronaca-autobiographia-1953.jpg,disgust,MAX,"The muddy colors create a nauseous effect paint little collapse there is a story here The images are warped and irregular. The dark colors and abstract figures seem as if they are doing something gross. strange black colors the colors and shapes muted tones and messy shapes It looks like two beings wrestling with each other. weird dark colors the overall color scheme is kind of dismal and off-putting, and the shapes remind me of insects crawling through trash reminds me of people hunched over a bad meal, struggling to eat it anyway",1
afro_cronaca-autobiographia-1953.jpg,fear,MIN,"Although dark, the feeling is calm and orderly comprised of quirky shapes looks like an abstract mother and child painting. The shapes grouped together look like a family comforting each other.",2
afro_cronaca-autobiographia-1953.jpg,fear,MAX,"darkness,design and appearance BLACK  AND DARK SHADOW BLACK  AND DARK SHADOW as if seeing broken body parts DARK FORM OF ART MAKE ME FEEL THE FEAR demonstrates a mastery art GIRL BODY IMAGE",2
rudolf-bauer_invention-composition-31-1933.jpg,disgust,MIN,"The colors and composition are bright and vibrant dynamic and fun, like construction paper fun It's bright and vibrant it looks like nicely cut paper art This piece is rather intriguing to look at, provoking interest more than disgust. All of 3 others I really like. But the first one is my favorite. Nice colors, I like geometric objects there. This is vibrant and kinetic looks likes patterns in kaleidoscope The jagged but colorful objects draw attention. pastel tones, clear shapes",1
rudolf-bauer_invention-composition-31-1933.jpg,happiness,MIN,where I might find a robot reminds of piled up work,3
rudolf-bauer_invention-composition-31-1933.jpg,happiness,MAX,"LIKE A MODERN ART fun shapes and cheerful colors The central element can be deemed a happy heart, shooting out rays of joy as siymbolized by the purple bars and green triangles. LIKE A MODERN ART LIKE A MODERN DESIGN beautiful and attractive design and color The colors and composition are bright and exhuberant LIKE A MODERN ART The arrangement could be a group of instruments playing music. it looks lively LIKE A MODERN ART The bright colors and geometric shapes LIKE A MODERN ART beautiful and attractive design and color LIKE A MODERN ART",3
